Classifier,Fold,Class,Accuracy,Precision,Recall,F1 Score,Matthews Correlation Coefficient,Cohen Kappa,True Positive Rate (TPR),True Negative Rate (TNR),False Positive Rate (FPR),False Negative Rate (FNR),Training Time (s),Testing Time (s)
RUSBoost,1,10,0.9186051825784928,0.5652709359605911,0.4606121424987456,0.507602985899917,0.4666307679767862,0.46374166573357134,0.4606121424987225,0.9645012067578391,0.0354987932421559,0.5393878575012273,173.35264229774475,0.88388991355896
RUSBoost,1,11,0.8046250171381564,0.0011682242990654205,1.0,0.002333722287047841,0.03065828321166522,0.0018780953801640354,0.99999999998,0.8045803620405888,0.1954196379594067,0.0,173.35264229774475,0.88388991355896
RUSBoost,1,12,0.9254604451350487,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999951,0.0,0.9999999999999387,173.35264229774475,0.88388991355896
RUSBoost,1,13,0.8951601846350715,0.4758746855705465,0.9990398463754201,0.6446716232961586,0.6482477989952641,0.5920624136937348,0.9990398463753721,0.8842307303768013,0.11576926962319369,0.0009601536245798867,173.35264229774475,0.88388991355896
RUSBoost,1,14,0.995292719711165,1.0,0.9585012087026591,0.9788109442501542,0.9764419467526259,0.9761645346528025,0.9585012087026205,0.9999999999999949,0.0,0.04149879129733918,173.35264229774475,0.88388991355896
RUSBoost,1,15,0.9929162286915589,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999954,0.0,0.999999999999355,173.35264229774475,0.88388991355896
RUSBoost,1,16,0.9952470179607878,0.0,0.0,0.0,-0.0019773018369746106,-0.001640038417217493,0.0,0.9989449541284359,0.0010550458715596282,0.9999999999987654,173.35264229774475,0.88388991355896
RUSBoost,1,17,0.9996800877473607,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999857143,173.35264229774475,0.88388991355896
RUSBoost,1,18,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999956523,0.9999999999999956,0.0,0.0,173.35264229774475,0.88388991355896
RUSBoost,1,19,0.9609250034276313,1.0,0.09619450317124736,0.1755062680810029,0.3040065882273582,0.1692023309800751,0.09619450317123718,0.9999999999999953,0.0,0.9038054968286571,173.35264229774475,0.88388991355896
RUSBoost,1,20,0.9998628947488689,0.9991850040749797,0.998371335504886,0.9987780040733197,0.9987054701638097,0.9987053771705513,0.9983713355048046,0.9999515808841283,4.841911586694404e-05,0.0016286644951138739,173.35264229774475,0.88388991355896
RUSBoost,1,21,0.9470316713130112,1.0,0.24297844546048333,0.39096163951655283,0.47946396396276997,0.37383261565869386,0.24297844546046746,0.9999999999999952,0.0,0.7570215545394672,173.35264229774475,0.88388991355896
RUSBoost,1,22,0.9833645628627576,0.1977715877437326,0.48299319727891155,0.28063241106719367,0.30206431232902603,0.27370876435314206,0.48299319727858303,0.9867488727339607,0.013251127266034723,0.5170068027207367,173.35264229774475,0.88388991355896
RUSBoost,1,23,0.978017458068644,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999954,0.0,0.9999999999997922,173.35264229774475,0.88388991355896
RUSBoost,1,24,0.979251405328824,0.43631778058007564,0.9801699716713881,0.6038394415357766,0.6467515492658182,0.5947924617331997,0.9801699716711104,0.9792363433667737,0.020763656633221755,0.01983002832860628,173.35264229774475,0.88388991355896
RUSBoost,1,25,0.9911795621772314,1.0,0.5563218390804597,0.7149187592319055,0.7425361670485694,0.7108085470985654,0.556321839080332,0.9999999999999954,0.0,0.44367816091943824,173.35264229774475,0.88388991355896
RUSBoost,1,26,0.9979891229834102,1.0,0.16981132075471697,0.2903225806451613,0.4116669898874589,0.2898231720450729,0.1698113207543966,0.9999999999999954,0.0,0.8301886792437166,173.35264229774475,0.88388991355896
RUSBoost,1,27,0.9984004387368036,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999971428,173.35264229774475,0.88388991355896
RUSBoost,1,28,0.999954298249623,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999,173.35264229774475,0.88388991355896
RUSBoost,1,29,0.9989945614917052,0.8064516129032258,0.6097560975609756,0.6944444444444444,0.7007645350370376,0.6939506259178964,0.6097560975594883,0.9997252747252702,0.0002747252747252735,0.39024390243807255,173.35264229774475,0.88388991355896
RUSBoost,1,30,0.999954298249623,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999,173.35264229774475,0.88388991355896
RUSBoost,1,31,1.0,0.0,0.0,0.0,0.0,,0.0,0.9999999999999956,0.0,0.0,173.35264229774475,0.88388991355896
RUSBoost,1,32,0.9991316667428363,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.999999999994737,173.35264229774475,0.88388991355896
RUSBoost,1,33,0.9998628947488689,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999666667,173.35264229774475,0.88388991355896
RUSBoost,2,0,0.9999542961608775,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999,162.04512929916382,0.9996309280395508
RUSBoost,2,1,0.9861974405850091,0.954954954954955,0.42063492063492064,0.5840220385674931,0.6289481968610142,0.578078275963176,0.4206349206348372,0.9995321856287379,0.00046781437125748286,0.5793650793649644,162.04512929916382,0.9996309280395508
RUSBoost,2,2,0.9998628884826325,0.0,0.0,0.0,-6.463942056093444e-05,-6.0942165884592114e-05,0.0,0.9999085881438777,9.141185611773806e-05,0.9999999999,162.04512929916382,0.9996309280395508
RUSBoost,2,3,0.9999542961608775,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999,162.04512929916382,0.9996309280395508
RUSBoost,2,4,0.9995429616087751,0.9411764705882353,0.993103448275862,0.9664429530201343,0.9665661840070083,0.9662130339243994,0.9931034482751773,0.9995859213250472,0.0004140786749482383,0.006896551724133175,162.04512929916382,0.9996309280395508
RUSBoost,2,5,0.9996800731261426,1.0,0.3,0.46153846153846156,0.5476349228969428,0.4614248540685,0.299999999997,0.9999999999999956,0.0,0.699999999993,162.04512929916382,0.9996309280395508
RUSBoost,2,6,0.8462979890310786,0.0,0.0,0.0,-0.0028806339879777205,-9.138884900572464e-05,0.0,0.9999459984879524,5.4001512042336896e-05,0.9999999999999702,162.04512929916382,0.9996309280395508
RUSBoost,2,7,0.9989945155393053,0.96,0.9432314410480349,0.9515418502202643,0.9510715700756899,0.951033877322244,0.9432314410476231,0.9995843148122443,0.00041568518775114124,0.05676855895194028,162.04512929916382,0.9996309280395508
RUSBoost,2,8,0.9970749542961609,0.9704356846473029,0.996272630457934,0.9831844456121913,0.981684528031219,0.9815829062771524,0.996272630457881,0.9971502849714979,0.002849715028497136,0.003727369542065829,162.04512929916382,0.9996309280395508
RUSBoost,2,9,0.9115630712979891,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999951,0.0,0.9999999999999483,162.04512929916382,0.9996309280395508
RUSBoost,2,10,0.9931901279707496,1.0,0.9240570846075433,0.9605298013245033,0.9577034219849268,0.9568097564175823,0.9240570846074962,0.9999999999999951,0.0,0.0759429153924528,162.04512929916382,0.9996309280395508
RUSBoost,2,11,0.9976691042047532,0.023809523809523808,0.09090909090909091,0.03773584905660377,0.04559708017275062,0.03696850651928518,0.09090909090826446,0.9981252000548677,0.001874799945127798,0.9090909090826447,162.04512929916382,0.9996309280395508
RUSBoost,2,12,0.9689213893967094,0.9990583804143126,0.6097701149425288,0.7573162027123483,0.7676325239949015,0.7417482468930083,0.6097701149424937,0.9999503475670259,4.965243296921525e-05,0.3902298850574488,162.04512929916382,0.9996309280395508
RUSBoost,2,13,0.5945612431444242,0.18802713604693802,0.9932203389830508,0.31619517459338625,0.31939028933700736,0.18719375944308025,0.9932203389830028,0.5530153923795077,0.4469846076204873,0.0067796610169488245,162.04512929916382,0.9996309280395508
RUSBoost,2,14,0.8835009140767824,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999949,0.0,0.9999999999999607,162.04512929916382,0.9996309280395508
RUSBoost,2,15,0.9862888482632541,0.3125,0.9782608695652174,0.47368421052631576,0.5489105468627271,0.46860391465021123,0.9782608695645086,0.9863398031459802,0.013660196854015209,0.021739130434766857,162.04512929916382,0.9996309280395508
RUSBoost,2,16,0.9928702010968922,0.08421052631578947,0.1038961038961039,0.09302325581395349,0.08998160300827497,0.0894836384588914,0.10389610389596897,0.9960097234325507,0.003990276567444829,0.8961038961027323,162.04512929916382,0.9996309280395508
RUSBoost,2,17,0.9995886654478976,0.0,0.0,0.0,-0.0001710432863801119,-0.00014220994250657704,0.0,0.999680043879692,0.0003199561203034998,0.99999999995,162.04512929916382,0.9996309280395508
RUSBoost,2,18,0.9985831809872029,1.0,0.08823529411764706,0.16216216216216217,0.2968337304488965,0.16195098325088098,0.08823529411738754,0.9999999999999956,0.0,0.9117647058796712,162.04512929916382,0.9996309280395508
RUSBoost,2,19,0.975,1.0,0.42662473794549266,0.5980896399706098,0.6447921858926967,0.5873281556895626,0.4266247379454479,0.9999999999999953,0.0,0.5733752620544472,162.04512929916382,0.9996309280395508
RUSBoost,2,20,0.9989488117001828,0.9835796387520526,0.9975020815986678,0.9904919388176933,0.9899630106952865,0.9899356194833799,0.9975020815985847,0.999032835243479,0.000967164756516268,0.002497918401332015,162.04512929916382,0.9996309280395508
RUSBoost,2,21,0.9478062157221206,0.9972677595628415,0.24236387782204516,0.38995726495726496,0.47833200996723607,0.3730842747496499,0.24236387782202906,0.9999509178364534,4.9082163541768685e-05,0.7576361221779045,162.04512929916382,0.9996309280395508
RUSBoost,2,22,0.9959323583180987,0.9824561403508771,0.3888888888888889,0.5572139303482587,0.6168087958331981,0.5555549469309802,0.38888888888861883,0.9999539933750415,4.6006624953993164e-05,0.6111111111106868,162.04512929916382,0.9996309280395508
RUSBoost,2,23,0.9990402193784278,0.9956803455723542,0.9604166666666667,0.9777306468716861,0.977406260309719,0.97724035038012,0.9604166666664666,0.9999065420560702,9.345794392523322e-05,0.03958333333332509,162.04512929916382,0.9996309280395508
RUSBoost,2,24,0.9987659963436929,0.9560723514211886,0.9736842105263158,0.9647979139504563,0.9642115600467238,0.9641699579811546,0.9736842105260596,0.9992093023255768,0.0007906976744186011,0.026315789473677288,162.04512929916382,0.9996309280395508
RUSBoost,2,25,0.986563071297989,1.0,0.28117359413202936,0.4389312977099237,0.5266645252441498,0.43428970939359157,0.2811735941319606,0.9999999999999954,0.0,0.7188264058677949,162.04512929916382,0.9996309280395508
RUSBoost,2,26,0.9908135283363803,0.12432432432432433,0.3709677419354839,0.1862348178137652,0.21105372738565686,0.18276588707069885,0.3709677419348855,0.9925749381244799,0.007425061875515596,0.6290322580635015,162.04512929916382,0.9996309280395508
RUSBoost,2,27,0.9980804387568556,0.6666666666666666,0.046511627906976744,0.08695652173913043,0.17575591149856815,0.0867224131454093,0.04651162790686857,0.9999542061638459,4.579383614965405e-05,0.9534883720908058,162.04512929916382,0.9996309280395508
RUSBoost,2,28,1.0,0.0,0.0,0.0,0.0,,0.0,0.9999999999999956,0.0,0.0,162.04512929916382,0.9996309280395508
RUSBoost,2,29,0.9962065813528337,0.21518987341772153,0.4473684210526316,0.2905982905982906,0.3085937874327214,0.28893058455196574,0.44736842105145425,0.9971614321032828,0.0028385678967127424,0.5526315789459141,162.04512929916382,0.9996309280395508
RUSBoost,2,30,0.9999542961608775,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999,162.04512929916382,0.9996309280395508
RUSBoost,2,31,0.999908592321755,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.99999999995,162.04512929916382,0.9996309280395508
RUSBoost,2,32,0.9227605118829981,0.008215962441314555,1.0,0.01629802095459837,0.08706870504884286,0.015047841720639776,0.9999999999928572,0.9227110582639673,0.0772889417360282,0.0,162.04512929916382,0.9996309280395508
RUSBoost,2,33,0.999908592321755,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.99999999995,162.04512929916382,0.9996309280395508
