Classifier,Fold,Class,Accuracy,Precision,Recall,F1 Score,Matthews Correlation Coefficient,Cohen Kappa,True Positive Rate (TPR),True Negative Rate (TNR),False Positive Rate (FPR),False Negative Rate (FNR),Training Time (s),Testing Time (s)
RotationForest,1,0,0.999954298249623,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999,4.331387996673584,0.16737055778503418
RotationForest,1,1,0.9926877199396736,0.7884012539184952,0.9526515151515151,0.8627787307032591,0.8631184432875616,0.8590568464331716,0.9526515151513346,0.9936777033672037,0.006322296632791616,0.047348484848475876,4.331387996673584,0.16737055778503418
RotationForest,1,2,0.999954298249623,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999,4.331387996673584,0.16737055778503418
RotationForest,1,3,0.9998628947488689,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999666667,4.331387996673584,0.16737055778503418
RotationForest,1,4,0.9998628947488689,1.0,0.9772727272727273,0.9885057471264368,0.9885028798280758,0.9884367923605991,0.977272727271987,0.9999999999999954,0.0,0.022727272727255513,4.331387996673584,0.16737055778503418
RotationForest,1,5,0.9998171929984918,0.75,0.75,0.75,0.7499085630686234,0.7499085630686234,0.749999999990625,0.999908563068619,9.143693137658258e-05,0.249999999996875,4.331387996673584,0.16737055778503418
RotationForest,1,6,0.9998171929984918,0.9991194599354271,0.9997063142437592,0.9994128009395185,0.9993046069676331,0.9993045465527355,0.9997063142437298,0.9998376271920276,0.00016237280796709157,0.0002936857562408137,4.331387996673584,0.16737055778503418
RotationForest,1,7,0.9994972807458525,0.9626556016597511,0.9914529914529915,0.9768421052631578,0.9766964458301804,0.9765880431920552,0.9914529914525678,0.9995842380006422,0.0004157619993532572,0.008547008547004895,4.331387996673584,0.16737055778503418
RotationForest,1,8,0.9997257894977377,0.9979423868312757,0.9989701338825953,0.9984559958826557,0.9983056887229584,0.9983055294804132,0.9989701338825439,0.9997993881338032,0.00020061186619188426,0.0010298661174046842,4.331387996673584,0.16737055778503418
RotationForest,1,9,0.9999085964992459,0.9994717379820391,0.9994717379820391,0.9994717379820391,0.9994217079640283,0.9994217079640283,0.9994717379819863,0.9999499699819843,5.003001801080624e-05,0.0005282620179608807,4.331387996673584,0.16737055778503418
RotationForest,1,10,0.9990859649924592,0.994982438534872,0.994982438534872,0.994982438534872,0.9944796227665695,0.9944796227665695,0.9949824385348222,0.9994971842316925,0.0005028157683024915,0.005017561465127696,4.331387996673584,0.16737055778503418
RotationForest,1,11,0.9998628947488689,1.0,0.4,0.5714285714285714,0.6324121700966304,0.5713726027933945,0.399999999992,0.9999999999999956,0.0,0.599999999988,4.331387996673584,0.16737055778503418
RotationForest,1,12,0.9998171929984918,0.9993861264579497,0.9981606376456161,0.9987730061349693,0.9986744650319828,0.9986742456200983,0.998160637645555,0.9999506172839457,4.9382716049382476e-05,0.0018393623543837008,4.331387996673584,0.16737055778503418
RotationForest,1,13,0.9995429824962296,0.9985569985569985,0.9966394623139703,0.9975973089860644,0.9973453465079651,0.9973447839913033,0.9966394623139224,0.999848469542373,0.00015153045762198128,0.003360537686029603,4.331387996673584,0.16737055778503418
RotationForest,1,14,0.9992687719939674,0.9987864077669902,0.9947622884770346,0.9967702866370609,0.9963605836333349,0.9963580024048486,0.9947622884769945,0.9998453528532348,0.0001546471467601415,0.005237711522965139,4.331387996673584,0.16737055778503418
RotationForest,1,15,0.9995886842466066,0.967948717948718,0.9741935483870968,0.9710610932475884,0.9708590565124557,0.9708539655340065,0.9741935483864683,0.999769860996037,0.00023013900395838982,0.02580645161288658,4.331387996673584,0.16737055778503418
RotationForest,1,16,0.996435263470591,0.5217391304347826,0.4444444444444444,0.48,0.4797712641816481,0.47822298692865617,0.44444444444389575,0.9984862385321056,0.0015137614678899015,0.5555555555548697,4.331387996673584,0.16737055778503418
RotationForest,1,17,0.9996800877473607,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999857143,4.331387996673584,0.16737055778503418
RotationForest,1,18,0.9998628947488689,1.0,0.8695652173913043,0.9302325581395349,0.9324408219083181,0.930164272423489,0.8695652173875237,0.9999999999999956,0.0,0.13043478260812855,4.331387996673584,0.16737055778503418
RotationForest,1,19,0.9994058772450984,0.9926082365364308,0.9936575052854123,0.9931325937665082,0.9928222529459442,0.9928221016074361,0.9936575052853072,0.9996656317172152,0.00033436828278003185,0.006342494714587067,4.331387996673584,0.16737055778503418
RotationForest,1,20,0.9995886842466066,0.9951259138911455,0.997557003257329,0.9963399755998373,0.9961229063189658,0.9961220740961525,0.9975570032572477,0.9997094853047935,0.0002905146952016642,0.002442996742670811,4.331387996673584,0.16737055778503418
RotationForest,1,21,0.9991773684932133,0.990914990266061,0.9973873285434357,0.994140625,0.9937043507274884,0.9936982609089392,0.9973873285433705,0.9993120393120345,0.0006879606879606847,0.0026126714565641663,4.331387996673584,0.16737055778503418
