Classifier,Fold,Class,Accuracy,Precision,Recall,F1 Score,Balanced Accuracy,Matthews Correlation Coefficient,Cohen Kappa Score,True Positive Rate (TPR),True Negative Rate (TNR),False Positive Rate (FPR),False Negative Rate (FNR),Training Time (s),Testing Time (s)
RidgeClassifier,1,21,0.9394908825007998,0.9769585253456221,0.13847158719790986,0.2425629290617849,0.5691129434761049,0.35584428645563215,0.2291719027806166,0.13847158719790081,0.999754299754295,0.0002457002457002445,0.8615284128020338,0.18034720420837402,0.00905466079711914
RidgeClassifier,1,22,0.9934646496960834,0.5263157894736842,0.272108843537415,0.35874439461883406,0.6352262263145804,0.37552130485540053,0.35579445346099203,0.27210884353722986,0.9983436090917411,0.0016563909082543404,0.7278911564620899,0.18034720420837402,0.00905466079711914
RidgeClassifier,1,23,0.9840500891184132,0.581081081081081,0.9833679833679834,0.7305019305019305,0.9837167019643656,0.7495264333351377,0.7228426324456652,0.983367983367779,0.9840654205607432,0.015934579439252264,0.016632016632013174,0.18034720420837402,0.00905466079711914
RidgeClassifier,1,24,0.9840043873680362,0.6,0.025495750708215296,0.04891304347826087,0.5126085219538846,0.12138165880973842,0.047660557862858055,0.025495750708208077,0.9997212931995495,0.00027870680044592963,0.9745042492915087,0.18034720420837402,0.00905466079711914
RidgeClassifier,1,25,0.9920935971847722,0.7168874172185431,0.9954022988505747,0.8334937439846006,0.993714391988003,0.8412980768369949,0.8295540715945185,0.9954022988503459,0.9920264851254268,0.007973514874568648,0.004597701149424231,0.18034720420837402,0.00905466079711914
RidgeClassifier,1,26,0.9975778072300169,0.5,0.3584905660377358,0.4175824175824176,0.678810062201569,0.4222006679763782,0.416401839223448,0.3584905660370594,0.9991295583653977,0.0008704416345977604,0.6415094339610538,0.18034720420837402,0.00905466079711914
RidgeClassifier,1,27,0.9982176317352954,0.25,0.05714285714285714,0.09302325581395349,0.5284341036606898,0.1188749520850967,0.09248311484457994,0.057142857142693876,0.9997253501785179,0.0002746498214776148,0.9428571428544489,0.18034720420837402,0.00905466079711914
RidgeClassifier,1,28,0.999954298249623,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999,0.18034720420837402,0.00905466079711914
RidgeClassifier,1,29,0.9978977194826562,0.3333333333333333,0.12195121951219512,0.17857142857142858,0.5607466720271599,0.2007430091516316,0.1777460448686633,0.12195121951189768,0.99954212454212,0.0004578754578754558,0.8780487804856633,0.18034720420837402,0.00905466079711914
RidgeClassifier,1,30,0.9980805264841643,0.0,0.0,0.0,0.49906307129798905,-0.00029291522952210286,-8.923518913506179e-05,0.0,0.9981261425959735,0.0018738574040219295,0.9999999999,0.18034720420837402,0.00905466079711914
RidgeClassifier,1,31,0.9980805264841643,0.0,0.0,0.0,0.9980805264841643,0.0,0.0,0.0,0.9980805264841599,0.001919473515835648,0.0,0.18034720420837402,0.00905466079711914
RidgeClassifier,1,32,0.9984004387368036,0.05555555555555555,0.05263157894736842,0.05405405405405406,0.5259269869853482,0.05327367548159755,0.053254181846502546,0.05263157894709142,0.9992223950233237,0.0007776049766718472,0.9473684210476455,0.18034720420837402,0.00905466079711914
RidgeClassifier,1,33,0.9955669302134271,0.0,0.0,0.0,0.4978517231922479,-0.0007691694534174656,-0.0002658003961555355,0.0,0.9957034463844914,0.0042965536155041405,0.9999999999666667,0.18034720420837402,0.00905466079711914
RidgeClassifier,2,0,0.9981718464351006,0.0,0.0,0.0,0.49910873440285203,-0.0002856816265918532,-8.913042981428809e-05,0.0,0.9982174688056996,0.0017825311942958923,0.9999999999,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,1,0.9835009140767824,0.8356807511737089,0.3531746031746032,0.496513249651325,0.675768626437601,0.5371067988130648,0.48952696187538025,0.3531746031745331,0.9983626497005942,0.0016373502994011901,0.6468253968252685,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,2,0.998491773308958,0.0,0.0,0.0,0.4992687051510581,-0.00025873513714937796,-8.864560594812332e-05,0.0,0.9985374103021117,0.001462589697883809,0.9999999999,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,3,0.9959780621572212,0.0,0.0,0.0,0.4980117921294392,-0.00042715685740148205,-9.037712191473091e-05,0.0,0.9960235842588739,0.0039764157411216056,0.9999999999,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,4,0.9989488117001828,0.9621212121212122,0.8758620689655172,0.9169675090252708,0.9378160126286064,0.9174635785057522,0.9164397391107982,0.8758620689649133,0.9997699562916909,0.00023004370830457684,0.12413793103439716,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,5,0.9989031078610603,0.18181818181818182,0.4,0.25,0.6995884773662552,0.269198912409797,0.2495283827816841,0.399999999996,0.9991769547325058,0.0008230452674897082,0.599999999994,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,6,0.9994058500914077,0.9982148170187444,0.9979179060083284,0.9980663394318012,0.9987969484680372,0.9977153544975219,0.9977153390899762,0.9979179060082987,0.9996759909277406,0.0003240090722540214,0.0020820939916715623,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,7,0.9996343692870201,0.9955156950672646,0.9694323144104804,0.9823008849557522,0.9846930635836985,0.9822045500285269,0.9821161944684033,0.9694323144100571,0.999953812756912,4.6187243083460136e-05,0.030567685589506306,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,8,0.9971206581352834,0.984516817939135,0.9818956336528222,0.9832044788056519,0.9902228893191618,0.9816308794472118,0.9816298361611245,0.9818956336527699,0.9985501449854965,0.001449855014498543,0.018104366347176885,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,9,0.9998171846435101,1.0,0.9979328165374677,0.9989653388515262,0.9989664082687338,0.9988657165641907,0.9988650732651487,0.9979328165374161,0.9999999999999951,0.0,0.002067183462532193,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,10,0.9445155393053016,0.621983039791259,0.971967380224261,0.758552108194113,0.9568894035371731,0.7521194189246077,0.7289051738419281,0.9719673802242114,0.9418114268500807,0.058188573149914366,0.02803261977573761,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,11,0.998308957952468,0.06666666666666667,0.18181818181818182,0.0975609756097561,0.5902689153180717,0.10936860594906966,0.0968965440306998,0.18181818181652892,0.998719648817957,0.0012803511820384961,0.8181818181743802,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,12,0.951782449725777,0.7150031387319523,0.6545977011494253,0.6834683468346835,0.8160277482907008,0.6581770991283624,0.6574268651754761,0.6545977011493876,0.9774577954319714,0.02254220456802372,0.34540229885055485,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,13,0.940036563071298,0.6338428723782439,0.8634382566585956,0.7310373103731037,0.9057287170247306,0.7087560193325597,0.69818452692299,0.8634382566585538,0.9480191773908608,0.05198082260913424,0.13656174334139773,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,14,0.9463893967093235,0.6852450188476037,0.9984307571596704,0.8127095641066582,0.9689789707375094,0.8015762451917543,0.7826829949564637,0.9984307571596313,0.9395271843153437,0.060472815684651286,0.0015692428403294794,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,15,0.9985831809872029,0.9147286821705426,0.855072463768116,0.8838951310861424,0.9272832652756503,0.8836915435499794,0.8831831875275991,0.8550724637674963,0.9994940667831801,0.0005059332168153781,0.14492753623177906,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,16,0.9961151736745887,0.16666666666666666,0.025974025974025976,0.0449438202247191,0.5127576867475047,0.06453722155193214,0.044036614250937633,0.025974025973992242,0.9995413475209789,0.000458652479016647,0.974025974024709,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,17,0.9993144424131627,0.06666666666666667,0.5,0.11764705882352941,0.7496800438796964,0.18239472083146277,0.11750470556601245,0.499999999975,0.9993600877593886,0.0006399122406069996,0.499999999975,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,18,0.9963893967093236,0.11864406779661017,0.20588235294117646,0.15053763440860216,0.6017510272441853,0.15457202295813038,0.1488594799756553,0.20588235294057092,0.9976197015471895,0.002380298452805995,0.7941176470564878,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,19,0.9563071297989031,0.0,0.0,0.0,0.4999522125585396,-0.0020414665378403153,-0.00018246618542017146,0.0,0.9999044251170746,9.557488292076797e-05,0.9999999999998951,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,20,0.9390310786106033,0.3693516699410609,0.1565362198168193,0.2198830409356725,0.5705066127373666,0.21307122539078913,0.19352969655159236,0.15653621981680627,0.9844770056579092,0.0155229943420861,0.8434637801831104,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,21,0.9395795246800731,1.0,0.12217795484727756,0.21775147928994082,0.5610889774236387,0.3387230415245255,0.2058488769950585,0.12217795484726944,0.9999999999999952,0.0,0.8778220451526642,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,22,0.9942413162705668,0.65,0.2708333333333333,0.38235294117647056,0.6349335971046497,0.4172709534377914,0.37995249919032703,0.2708333333331453,0.9990338608759616,0.0009661391240338565,0.7291666666661604,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,23,0.9838208409506398,0.5770171149144254,0.9833333333333333,0.7272727272727273,0.983582554517134,0.7467954616856542,0.7195172471732714,0.9833333333331284,0.9838317757009301,0.016168224299065347,0.016666666666663194,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,24,0.9835009140767824,0.7714285714285715,0.07105263157894737,0.13012048192771083,0.5353402692778457,0.23104726478165372,0.1275647256340019,0.07105263157892867,0.9996279069767396,0.00037209302325581225,0.9289473684208082,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,25,0.9906307129798904,0.6666666666666666,0.9975550122249389,0.7992164544564153,0.9940269122882415,0.8115763010457806,0.7946138590358912,0.997555012224695,0.9904988123515394,0.009501187648456014,0.002444987775060527,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,26,0.9972577696526508,0.75,0.04838709677419355,0.09090909090909091,0.5241706315294563,0.19006727746228821,0.09059673701010817,0.048387096774115505,0.9999541662847146,4.5833715280960465e-05,0.9516129032242716,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,27,0.9974862888482633,0.16666666666666666,0.06976744186046512,0.09836065573770492,0.5345402671591102,0.10671002099621386,0.09731369436784953,0.06976744186030287,0.9993130924577507,0.0006869075422448107,0.9302325581373715,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,28,0.9968464351005485,0.0,0.0,0.0,0.9968464351005485,0.0,0.0,0.0,0.9968464351005439,0.00315356489945154,0.0,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,29,0.9979890310786106,0.2,0.05263157894736842,0.08333333333333333,0.526132656060993,0.10181860826393907,0.08266951252048638,0.05263157894722992,0.9996337331746132,0.00036626682538228934,0.9473684210501384,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,30,0.9968464351005485,0.0,0.0,0.0,0.49844599844599846,-0.000377479158050691,-9.009104495016906e-05,0.0,0.9968919968919924,0.003108003108003094,0.9999999999,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,31,0.999908592321755,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9999999999999956,0.0,0.99999999995,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,32,0.9963893967093236,0.09876543209876543,0.5714285714285714,0.16842105263157894,0.784045027505194,0.23654026617157772,0.16751270991344358,0.5714285714244898,0.9966614835818121,0.0033385164181834663,0.42857142856836733,0.1683361530303955,0.009239673614501953
RidgeClassifier,2,33,0.9968921389396709,0.0,0.0,0.0,0.4984916354328549,-0.0005259149326575918,-0.00017746992422562613,0.0,0.9969832708657054,0.0030167291342901408,0.99999999995,0.1683361530303955,0.009239673614501953
