Classifier,Fold,Class,Accuracy,Precision,Recall,F1 Score,Matthews Correlation Coefficient,Cohen Kappa,True Positive Rate (TPR),True Negative Rate (TNR),False Positive Rate (FPR),False Negative Rate (FNR),Training Time (s),Testing Time (s)
RNN,1,10,0.9560806178876651,0.6870920957215374,0.9508278976417461,0.7977267943590823,0.7866644749890905,0.773806933564054,0.9508278976416984,0.9566069991954901,0.04339300080450501,0.04917210235825142,15.024167776107788,1.078960657119751
RNN,1,11,0.9997714912481148,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.99999999998,15.024167776107788,1.078960657119751
RNN,1,12,0.9637585119510077,0.7881705639614855,0.7026364193746168,0.7429497568881686,0.7249053310721277,0.7235237345760879,0.7026364193745737,0.9847901234567853,0.015209876543209802,0.29736358062536494,15.024167776107788,1.078960657119751
RNN,1,13,0.9457063205520772,0.6420184068549667,0.971195391262602,0.773022544898739,0.7642103121544382,0.7436378879254606,0.9711953912625554,0.94302454793413,0.056975452065864955,0.0288046087373966,15.024167776107788,1.078960657119751
RNN,1,14,0.9495452675837485,0.6954055587067498,0.9879129734085415,0.8162450066577897,0.8043480434351328,0.7880216624400797,0.9879129734085017,0.9446363214598643,0.055363678540130655,0.012087026591458013,15.024167776107788,1.078960657119751
RNN,1,15,0.9993601754947214,0.9272727272727272,0.9870967741935484,0.95625,0.956402057313691,0.9559280482594015,0.9870967741929116,0.9994476663904953,0.0005523336095001356,0.01290322580644329,15.024167776107788,1.078960657119751
RNN,1,16,0.9950185092089027,0.28125,0.2222222222222222,0.2482758620689655,0.24752965174239527,0.2458112995382904,0.22222222222194787,0.9978899082568763,0.0021100917431192564,0.7777777777768176,15.024167776107788,1.078960657119751
RNN,1,17,0.9996800877473607,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999857143,15.024167776107788,1.078960657119751
RNN,1,18,0.9984918422375577,0.08333333333333333,0.043478260869565216,0.05714285714285714,0.059481245871323786,0.05646277259523591,0.04347826086937619,0.9994967517613643,0.0005032482386311625,0.956521739126276,15.024167776107788,1.078960657119751
RNN,1,19,0.9608335999268772,0.6180371352785146,0.2463002114164905,0.35222978080120937,0.3742100112247808,0.3358657089947651,0.24630021141646444,0.9931215667542347,0.0068784332457606555,0.7536997885834298,15.024167776107788,1.078960657119751
RNN,1,20,0.9456149170513231,0.620253164556962,0.07980456026058631,0.1414141414141414,0.20903804631045736,0.13028576955997706,0.07980456026057982,0.9970948530479786,0.0029051469520166425,0.9201954397393387,15.024167776107788,1.078960657119751
RNN,1,21,0.9496366710845026,0.9440993788819876,0.29784454604833444,0.4528301886792453,0.5148258707675337,0.4338293379562064,0.29784454604831495,0.9986732186732139,0.0013267813267813203,0.7021554539516197,15.024167776107788,1.078960657119751
RNN,1,22,0.9938759654494768,0.7407407407407407,0.1360544217687075,0.22988505747126436,0.31583808809545705,0.22827605520514527,0.13605442176861493,0.9996779239900572,0.000322076009938344,0.8639455782307048,15.024167776107788,1.078960657119751
RNN,1,23,0.9838672821169051,0.5771084337349398,0.9958419958419958,0.7307398932112891,0.7517646596000128,0.7230305902663093,0.9958419958417888,0.983598130841117,0.01640186915887843,0.0041580041580032935,15.024167776107788,1.078960657119751
RNN,1,24,0.9838672821169051,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999954,0.0,0.9999999999997168,15.024167776107788,1.078960657119751
RNN,1,25,0.9997257894977377,0.9908466819221968,0.9954022988505747,0.9931192660550459,0.992982093131949,0.9929793740570209,0.9954022988503459,0.9998134850321693,0.0001865149678261672,0.004597701149424231,15.024167776107788,1.078960657119751
RNN,1,26,0.9971207897262465,0.4166666666666667,0.4716981132075472,0.4424778761061947,0.44189316370430404,0.4410400970240367,0.47169811320665717,0.9983965548836312,0.0016034451163642956,0.5283018867914561,15.024167776107788,1.078960657119751
RNN,1,27,0.9982176317352954,0.0,0.0,0.0,-0.0005412328769835857,-0.0003282228257874831,0.0,0.9998169001190105,0.00018309988098507655,0.9999999999971428,15.024167776107788,1.078960657119751
RNN,1,28,0.999954298249623,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999,15.024167776107788,1.078960657119751
RNN,1,29,0.9981262282345413,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999954,0.0,0.999999999997561,15.024167776107788,1.078960657119751
RNN,1,30,0.999954298249623,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999,15.024167776107788,1.078960657119751
RNN,1,31,1.0,0.0,0.0,0.0,0.0,,0.0,0.9999999999999956,0.0,0.0,15.024167776107788,1.078960657119751
RNN,1,32,0.9990859649924592,0.0,0.0,0.0,-0.0001993004120798615,-8.684086639743072e-05,0.0,0.9999542585307795,4.5741469215991014e-05,0.999999999994737,15.024167776107788,1.078960657119751
RNN,1,33,0.9998628947488689,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999666667,15.024167776107788,1.078960657119751
RNN,2,0,0.9999542961608775,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999,13.507534503936768,1.232236623764038
RNN,2,1,0.9867001828153565,0.6367137355584083,0.9841269841269841,0.7731878409976617,0.786008606876921,0.7666608714364832,0.9841269841267889,0.9867608532934087,0.013239146706586765,0.015873015873012725,13.507534503936768,1.232236623764038
RNN,2,2,0.9999542961608775,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999,13.507534503936768,1.232236623764038
RNN,2,3,0.9999542961608775,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999,13.507534503936768,1.232236623764038
RNN,2,4,0.998491773308958,0.8181818181818182,0.993103448275862,0.897196261682243,0.9007157729145614,0.8964437126744726,0.9931034482751773,0.9985277202668462,0.0014722797331492917,0.006896551724133175,13.507534503936768,1.232236623764038
RNN,2,5,0.9995429616087751,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.99999999999,13.507534503936768,1.232236623764038
RNN,2,6,0.9996343692870201,0.9997020262216925,0.9979179060083284,0.9988091693956535,0.998593754375865,0.9985931985392926,0.9979179060082987,0.9999459984879524,5.4001512042336896e-05,0.0020820939916715623,13.507534503936768,1.232236623764038
RNN,2,7,0.9994515539305302,0.9779735682819384,0.9694323144104804,0.9736842105263158,0.9734166661727148,0.973407105253616,0.9694323144100571,0.9997690637845782,0.0002309362154173007,0.030567685589506306,13.507534503936768,1.232236623764038
RNN,2,8,0.9995429616087751,0.9983991462113126,0.996272630457934,0.9973347547974414,0.9970854829858158,0.9970848050981695,0.996272630457881,0.9998500149984952,0.00014998500149984928,0.003727369542065829,13.507534503936768,1.232236623764038
RNN,2,9,0.9997714808043876,1.0,0.9974160206718347,0.9987063389391979,0.9985820155196494,0.9985810101806682,0.997416020671783,0.9999999999999951,0.0,0.002583979328165241,13.507534503936768,1.232236623764038
RNN,2,10,0.9523765996343693,0.664638511095204,0.9464831804281345,0.7809083263246426,0.769970435033026,0.7551069616986144,0.9464831804280863,0.9529571242092533,0.04704287579074181,0.05351681957186272,13.507534503936768,1.232236623764038
RNN,2,11,0.9994972577696527,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.999999999990909,13.507534503936768,1.232236623764038
RNN,2,12,0.968510054844607,0.972997299729973,0.621264367816092,0.758330410382322,0.7637890799224736,0.7423621175248147,0.6212643678160562,0.9985104270109186,0.0014895729890764574,0.3787356321838863,13.507534503936768,1.232236623764038
RNN,2,13,0.9573126142595978,0.7559981892258941,0.8087167070217918,0.7814693495554516,0.7583738658008295,0.7578451499224749,0.8087167070217526,0.972798385061817,0.027201614938178013,0.19128329297819896,13.507534503936768,1.232236623764038
RNN,2,14,0.9509597806215722,0.7106164383561644,0.9768536681051393,0.822732529324302,0.8086564114336038,0.7950950532085848,0.9768536681051009,0.9475453934095446,0.05245460659045031,0.02314633189485982,13.507534503936768,1.232236623764038
RNN,2,15,0.9996800731261426,0.9645390070921985,0.9855072463768116,0.974910394265233,0.9748065039570822,0.9747494231407128,0.9855072463760975,0.9997700303559884,0.00022996964400699005,0.014492753623177906,13.507534503936768,1.232236623764038
RNN,2,16,0.9964808043875686,0.5,0.03896103896103896,0.07228915662650602,0.1388538132078015,0.07181689765282218,0.03896103896098836,0.9998624042562905,0.0001375957437049941,0.9610389610377129,13.507534503936768,1.232236623764038
RNN,2,17,0.999908592321755,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.99999999995,13.507534503936768,1.232236623764038
RNN,2,18,0.9984460694698355,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999970588,13.507534503936768,1.232236623764038
RNN,2,19,0.9655850091407678,0.627700127064803,0.5178197064989518,0.5674899483055715,0.5525027232329949,0.5497411364895723,0.5178197064988975,0.9859982796521028,0.014001720347892509,0.48218029350099767,13.507534503936768,1.232236623764038
RNN,2,20,0.9569926873857404,0.6238095238095238,0.5453788509575354,0.5819635717458908,0.5608047230025572,0.5594013068326023,0.54537885095749,0.980898496058799,0.019101503941196293,0.45462114904242673,13.507534503936768,1.232236623764038
RNN,2,21,0.9503656307129799,0.8804347826086957,0.32270916334661354,0.47230320699708456,0.515745872486519,0.45207185209863776,0.3227091633465921,0.9967605772062385,0.003239422793756733,0.6772908366533414,13.507534503936768,1.232236623764038
RNN,2,22,0.9940585009140768,0.5760869565217391,0.3680555555555556,0.4491525423728814,0.4576774246460767,0.44631144222204233,0.3680555555553,0.9982057416267898,0.0017942583732057334,0.6319444444440057,13.507534503936768,1.232236623764038
RNN,2,23,0.9829981718464351,0.5633802816901409,1.0,0.7207207207207207,0.7440342345712541,0.7126565333062207,0.9999999999997917,0.982616822429902,0.01738317757009338,0.0,13.507534503936768,1.232236623764038
RNN,2,24,0.9825411334552102,0.0,0.0,0.0,-0.0012711118198944923,-0.00018189128644996444,0.0,0.9999069767441815,9.302325581395306e-05,0.9999999999997369,13.507534503936768,1.232236623764038
RNN,2,25,0.9996800731261426,0.9878640776699029,0.9951100244498777,0.9914738124238733,0.991317666389218,0.9913107926808236,0.9951100244496345,0.9997671277537097,0.0002328722462856866,0.004889975550121054,13.507534503936768,1.232236623764038
RNN,2,26,0.9968921389396709,0.125,0.016129032258064516,0.02857142857142857,0.04395379620219976,0.027941837492029387,0.016129032258038502,0.9996791639930288,0.0003208360069667233,0.9838709677403485,13.507534503936768,1.232236623764038
RNN,2,27,0.9980347349177331,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999954,0.0,0.9999999999976744,13.507534503936768,1.232236623764038
RNN,2,28,1.0,0.0,0.0,0.0,0.0,,0.0,0.9999999999999956,0.0,0.0,13.507534503936768,1.232236623764038
RNN,2,29,0.9982632541133455,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999954,0.0,0.9999999999973683,13.507534503936768,1.232236623764038
RNN,2,30,0.9999542961608775,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.9999999999,13.507534503936768,1.232236623764038
RNN,2,31,0.999908592321755,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.99999999995,13.507534503936768,1.232236623764038
RNN,2,32,0.9993601462522852,0.5,0.6428571428571429,0.5625,0.5666355446454991,0.5621848451238893,0.642857142852551,0.999588402085425,0.00041159791457056434,0.35714285714030614,13.507534503936768,1.232236623764038
RNN,2,33,0.999908592321755,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999956,0.0,0.99999999995,13.507534503936768,1.232236623764038
